source_code,target_system,target_code
7103,http://hl7.org/fhir/sid/icd-10,M33.90
7104,http://hl7.org/fhir/sid/icd-10,M33.20
7105,http://hl7.org/fhir/sid/icd-10,M35.8
7108,http://hl7.org/fhir/sid/icd-10,M35.5
7109,http://hl7.org/fhir/sid/icd-10,M35.9
71100,http://hl7.org/fhir/sid/icd-10,M00.10
71100,http://hl7.org/fhir/sid/icd-10,M00.9
71101,http://hl7.org/fhir/sid/icd-10,M00.019
71101,http://hl7.org/fhir/sid/icd-10,M00.119
71101,http://hl7.org/fhir/sid/icd-10,M00.219
71101,http://hl7.org/fhir/sid/icd-10,M00.819
71102,http://hl7.org/fhir/sid/icd-10,M00.029
71102,http://hl7.org/fhir/sid/icd-10,M00.129
71102,http://hl7.org/fhir/sid/icd-10,M00.229
71102,http://hl7.org/fhir/sid/icd-10,M00.829
71103,http://hl7.org/fhir/sid/icd-10,M00.039
71103,http://hl7.org/fhir/sid/icd-10,M00.139
71103,http://hl7.org/fhir/sid/icd-10,M00.239
71103,http://hl7.org/fhir/sid/icd-10,M00.839
71104,http://hl7.org/fhir/sid/icd-10,M00.049
71104,http://hl7.org/fhir/sid/icd-10,M00.149
71104,http://hl7.org/fhir/sid/icd-10,M00.249
71104,http://hl7.org/fhir/sid/icd-10,M00.849
71105,http://hl7.org/fhir/sid/icd-10,M00.059
71105,http://hl7.org/fhir/sid/icd-10,M00.159
71105,http://hl7.org/fhir/sid/icd-10,M00.259
71105,http://hl7.org/fhir/sid/icd-10,M00.859
71106,http://hl7.org/fhir/sid/icd-10,M00.069
71106,http://hl7.org/fhir/sid/icd-10,M00.169
71106,http://hl7.org/fhir/sid/icd-10,M00.269
71106,http://hl7.org/fhir/sid/icd-10,M00.869
71107,http://hl7.org/fhir/sid/icd-10,M00.079
71107,http://hl7.org/fhir/sid/icd-10,M00.179
71107,http://hl7.org/fhir/sid/icd-10,M00.279
71107,http://hl7.org/fhir/sid/icd-10,M00.879
71108,http://hl7.org/fhir/sid/icd-10,M00.08
71108,http://hl7.org/fhir/sid/icd-10,M00.18
71108,http://hl7.org/fhir/sid/icd-10,M00.28
71108,http://hl7.org/fhir/sid/icd-10,M00.88
71108,http://hl7.org/fhir/sid/icd-10,M00.9
71109,http://hl7.org/fhir/sid/icd-10,M00.09
71109,http://hl7.org/fhir/sid/icd-10,M00.19
71109,http://hl7.org/fhir/sid/icd-10,M00.29
71109,http://hl7.org/fhir/sid/icd-10,M00.89
71110,http://hl7.org/fhir/sid/icd-10,M02.30
71111,http://hl7.org/fhir/sid/icd-10,M02.319
71112,http://hl7.org/fhir/sid/icd-10,M02.329
71113,http://hl7.org/fhir/sid/icd-10,M02.339
71114,http://hl7.org/fhir/sid/icd-10,M02.349
71115,http://hl7.org/fhir/sid/icd-10,M02.359
71116,http://hl7.org/fhir/sid/icd-10,M02.369
71117,http://hl7.org/fhir/sid/icd-10,M02.379
71118,http://hl7.org/fhir/sid/icd-10,M02.38
71119,http://hl7.org/fhir/sid/icd-10,M02.39
71120,http://hl7.org/fhir/sid/icd-10,M35.2
71121,http://hl7.org/fhir/sid/icd-10,M35.2
71122,http://hl7.org/fhir/sid/icd-10,M35.2
71123,http://hl7.org/fhir/sid/icd-10,M35.2
71124,http://hl7.org/fhir/sid/icd-10,M35.2
71125,http://hl7.org/fhir/sid/icd-10,M35.2
71126,http://hl7.org/fhir/sid/icd-10,M35.2
71127,http://hl7.org/fhir/sid/icd-10,M35.2
71128,http://hl7.org/fhir/sid/icd-10,M35.2
71129,http://hl7.org/fhir/sid/icd-10,M35.2
71130,http://hl7.org/fhir/sid/icd-10,M02.10
71131,http://hl7.org/fhir/sid/icd-10,M02.119
71132,http://hl7.org/fhir/sid/icd-10,M02.129
71133,http://hl7.org/fhir/sid/icd-10,M02.139
71134,http://hl7.org/fhir/sid/icd-10,M02.149
71135,http://hl7.org/fhir/sid/icd-10,M02.159
71136,http://hl7.org/fhir/sid/icd-10,M02.169
71137,http://hl7.org/fhir/sid/icd-10,M02.179
71138,http://hl7.org/fhir/sid/icd-10,M02.18
71139,http://hl7.org/fhir/sid/icd-10,M02.19
71140,http://hl7.org/fhir/sid/icd-10,M01.X0
71141,http://hl7.org/fhir/sid/icd-10,M01.X19
71142,http://hl7.org/fhir/sid/icd-10,M01.X29
71143,http://hl7.org/fhir/sid/icd-10,M01.X39
71144,http://hl7.org/fhir/sid/icd-10,M01.X49
71145,http://hl7.org/fhir/sid/icd-10,M01.X59
71146,http://hl7.org/fhir/sid/icd-10,M01.X69
71147,http://hl7.org/fhir/sid/icd-10,M01.X79
71148,http://hl7.org/fhir/sid/icd-10,M01.X8
71149,http://hl7.org/fhir/sid/icd-10,M01.X9
71150,http://hl7.org/fhir/sid/icd-10,M01.X0
71151,http://hl7.org/fhir/sid/icd-10,M01.X19
71152,http://hl7.org/fhir/sid/icd-10,M01.X29
71153,http://hl7.org/fhir/sid/icd-10,M01.X39
71154,http://hl7.org/fhir/sid/icd-10,M01.X49
71155,http://hl7.org/fhir/sid/icd-10,M01.X59
71156,http://hl7.org/fhir/sid/icd-10,M01.X69
71157,http://hl7.org/fhir/sid/icd-10,M01.X79
71158,http://hl7.org/fhir/sid/icd-10,M01.X8
71159,http://hl7.org/fhir/sid/icd-10,M01.X9
71160,http://hl7.org/fhir/sid/icd-10,M01.X0
71161,http://hl7.org/fhir/sid/icd-10,M01.X19
71162,http://hl7.org/fhir/sid/icd-10,M01.X29
71163,http://hl7.org/fhir/sid/icd-10,M01.X39
71164,http://hl7.org/fhir/sid/icd-10,M01.X49
71165,http://hl7.org/fhir/sid/icd-10,M01.X59
71166,http://hl7.org/fhir/sid/icd-10,M01.X69
71167,http://hl7.org/fhir/sid/icd-10,M01.X79
71168,http://hl7.org/fhir/sid/icd-10,M01.X8
71169,http://hl7.org/fhir/sid/icd-10,M01.X9
71170,http://hl7.org/fhir/sid/icd-10,M01.X0
71171,http://hl7.org/fhir/sid/icd-10,M01.X19
71172,http://hl7.org/fhir/sid/icd-10,M01.X29
71173,http://hl7.org/fhir/sid/icd-10,M01.X39
71174,http://hl7.org/fhir/sid/icd-10,M01.X49
71175,http://hl7.org/fhir/sid/icd-10,M01.X59
71176,http://hl7.org/fhir/sid/icd-10,M01.X69
71177,http://hl7.org/fhir/sid/icd-10,M01.X79
71178,http://hl7.org/fhir/sid/icd-10,M01.X8
71179,http://hl7.org/fhir/sid/icd-10,M01.X9
71180,http://hl7.org/fhir/sid/icd-10,M01.X0
71181,http://hl7.org/fhir/sid/icd-10,M01.X19
71182,http://hl7.org/fhir/sid/icd-10,M01.X29
71183,http://hl7.org/fhir/sid/icd-10,M01.X39
71184,http://hl7.org/fhir/sid/icd-10,M01.X49
71185,http://hl7.org/fhir/sid/icd-10,M01.X59
71186,http://hl7.org/fhir/sid/icd-10,M01.X69
71187,http://hl7.org/fhir/sid/icd-10,M01.X79
71188,http://hl7.org/fhir/sid/icd-10,M01.X8
71189,http://hl7.org/fhir/sid/icd-10,M01.X9
71190,http://hl7.org/fhir/sid/icd-10,M01.X0
71191,http://hl7.org/fhir/sid/icd-10,M01.X19
71192,http://hl7.org/fhir/sid/icd-10,M01.X29
71193,http://hl7.org/fhir/sid/icd-10,M01.X39
71194,http://hl7.org/fhir/sid/icd-10,M01.X49
71195,http://hl7.org/fhir/sid/icd-10,M01.X59
71196,http://hl7.org/fhir/sid/icd-10,M01.X69
71197,http://hl7.org/fhir/sid/icd-10,M01.X79
71198,http://hl7.org/fhir/sid/icd-10,M01.X8
71199,http://hl7.org/fhir/sid/icd-10,M01.X9
71210,http://hl7.org/fhir/sid/icd-10,M11.80
71211,http://hl7.org/fhir/sid/icd-10,M11.819
71212,http://hl7.org/fhir/sid/icd-10,M11.829
71213,http://hl7.org/fhir/sid/icd-10,M11.839
71214,http://hl7.org/fhir/sid/icd-10,M11.849
71215,http://hl7.org/fhir/sid/icd-10,M11.859
71216,http://hl7.org/fhir/sid/icd-10,M11.869
71217,http://hl7.org/fhir/sid/icd-10,M11.879
71218,http://hl7.org/fhir/sid/icd-10,M11.88
71219,http://hl7.org/fhir/sid/icd-10,M11.89
71220,http://hl7.org/fhir/sid/icd-10,M11.80
71221,http://hl7.org/fhir/sid/icd-10,M11.819
71222,http://hl7.org/fhir/sid/icd-10,M11.829
71223,http://hl7.org/fhir/sid/icd-10,M11.839
71224,http://hl7.org/fhir/sid/icd-10,M11.849
71225,http://hl7.org/fhir/sid/icd-10,M11.859
71226,http://hl7.org/fhir/sid/icd-10,M11.869
71227,http://hl7.org/fhir/sid/icd-10,M11.879
71228,http://hl7.org/fhir/sid/icd-10,M11.88
71229,http://hl7.org/fhir/sid/icd-10,M11.89
71230,http://hl7.org/fhir/sid/icd-10,M11.20
71231,http://hl7.org/fhir/sid/icd-10,M11.219
71232,http://hl7.org/fhir/sid/icd-10,M11.229
71233,http://hl7.org/fhir/sid/icd-10,M11.239
71234,http://hl7.org/fhir/sid/icd-10,M11.249
71235,http://hl7.org/fhir/sid/icd-10,M11.259
71236,http://hl7.org/fhir/sid/icd-10,M11.269
71237,http://hl7.org/fhir/sid/icd-10,M11.279
71238,http://hl7.org/fhir/sid/icd-10,M11.28
71239,http://hl7.org/fhir/sid/icd-10,M11.29
71280,http://hl7.org/fhir/sid/icd-10,M11.80
71281,http://hl7.org/fhir/sid/icd-10,M11.819
71282,http://hl7.org/fhir/sid/icd-10,M11.829
71283,http://hl7.org/fhir/sid/icd-10,M11.839
71284,http://hl7.org/fhir/sid/icd-10,M11.849
71285,http://hl7.org/fhir/sid/icd-10,M11.859
71286,http://hl7.org/fhir/sid/icd-10,M11.869
71287,http://hl7.org/fhir/sid/icd-10,M11.879
71288,http://hl7.org/fhir/sid/icd-10,M11.88
71289,http://hl7.org/fhir/sid/icd-10,M11.89
71290,http://hl7.org/fhir/sid/icd-10,M11.80
71290,http://hl7.org/fhir/sid/icd-10,M11.9
71291,http://hl7.org/fhir/sid/icd-10,M11.819
71292,http://hl7.org/fhir/sid/icd-10,M11.829
71293,http://hl7.org/fhir/sid/icd-10,M11.839
71294,http://hl7.org/fhir/sid/icd-10,M11.849
71295,http://hl7.org/fhir/sid/icd-10,M11.859
71296,http://hl7.org/fhir/sid/icd-10,M11.869
71297,http://hl7.org/fhir/sid/icd-10,M11.879
71298,http://hl7.org/fhir/sid/icd-10,M11.88
71299,http://hl7.org/fhir/sid/icd-10,M11.89
7130,http://hl7.org/fhir/sid/icd-10,M14.80
7131,http://hl7.org/fhir/sid/icd-10,M02.00
7132,http://hl7.org/fhir/sid/icd-10,M36.2
7132,http://hl7.org/fhir/sid/icd-10,M36.3
7133,http://hl7.org/fhir/sid/icd-10,M12.80
7134,http://hl7.org/fhir/sid/icd-10,M12.80
7135,http://hl7.org/fhir/sid/icd-10,M14.60
7136,http://hl7.org/fhir/sid/icd-10,M02.20
7136,http://hl7.org/fhir/sid/icd-10,M36.4
7137,http://hl7.org/fhir/sid/icd-10,M02.9
7138,http://hl7.org/fhir/sid/icd-10,M14.80
7140,http://hl7.org/fhir/sid/icd-10,M06.9
7141,http://hl7.org/fhir/sid/icd-10,M05.00
7142,http://hl7.org/fhir/sid/icd-10,M05.30
7142,http://hl7.org/fhir/sid/icd-10,M05.60
7142,http://hl7.org/fhir/sid/icd-10,M06.1
71430,http://hl7.org/fhir/sid/icd-10,M08.00
71431,http://hl7.org/fhir/sid/icd-10,M08.3
71432,http://hl7.org/fhir/sid/icd-10,M08.40
71433,http://hl7.org/fhir/sid/icd-10,M08.40
7144,http://hl7.org/fhir/sid/icd-10,M12.00
71481,http://hl7.org/fhir/sid/icd-10,M05.10
71489,http://hl7.org/fhir/sid/icd-10,M06.4
7149,http://hl7.org/fhir/sid/icd-10,M06.4
71500,http://hl7.org/fhir/sid/icd-10,M15.0
71500,http://hl7.org/fhir/sid/icd-10,M15.9
71504,http://hl7.org/fhir/sid/icd-10,M15.1
71504,http://hl7.org/fhir/sid/icd-10,M15.2
71509,http://hl7.org/fhir/sid/icd-10,M15.0
71510,http://hl7.org/fhir/sid/icd-10,M19.91
71511,http://hl7.org/fhir/sid/icd-10,M19.019
71512,http://hl7.org/fhir/sid/icd-10,M19.029
71513,http://hl7.org/fhir/sid/icd-10,M19.039
71514,http://hl7.org/fhir/sid/icd-10,M19.049
71515,http://hl7.org/fhir/sid/icd-10,M16.10
71516,http://hl7.org/fhir/sid/icd-10,M17.10
71517,http://hl7.org/fhir/sid/icd-10,M19.079
71518,http://hl7.org/fhir/sid/icd-10,M19.91
71520,http://hl7.org/fhir/sid/icd-10,M19.93
71521,http://hl7.org/fhir/sid/icd-10,M19.219
71522,http://hl7.org/fhir/sid/icd-10,M19.229
71523,http://hl7.org/fhir/sid/icd-10,M19.239
71524,http://hl7.org/fhir/sid/icd-10,M19.249
71525,http://hl7.org/fhir/sid/icd-10,M16.7
71526,http://hl7.org/fhir/sid/icd-10,M17.5
71527,http://hl7.org/fhir/sid/icd-10,M19.279
71528,http://hl7.org/fhir/sid/icd-10,M19.93
71530,http://hl7.org/fhir/sid/icd-10,M19.90
71531,http://hl7.org/fhir/sid/icd-10,M19.90
71532,http://hl7.org/fhir/sid/icd-10,M19.90
71533,http://hl7.org/fhir/sid/icd-10,M19.90
71534,http://hl7.org/fhir/sid/icd-10,M18.9
71535,http://hl7.org/fhir/sid/icd-10,M16.9
71536,http://hl7.org/fhir/sid/icd-10,M17.9
71537,http://hl7.org/fhir/sid/icd-10,M19.90
71538,http://hl7.org/fhir/sid/icd-10,M19.90
71580,http://hl7.org/fhir/sid/icd-10,M15.8
71589,http://hl7.org/fhir/sid/icd-10,M15.3
71589,http://hl7.org/fhir/sid/icd-10,M15.8
71590,http://hl7.org/fhir/sid/icd-10,M15.9
71590,http://hl7.org/fhir/sid/icd-10,M19.90
71591,http://hl7.org/fhir/sid/icd-10,M19.90
71592,http://hl7.org/fhir/sid/icd-10,M19.90
71593,http://hl7.org/fhir/sid/icd-10,M19.90
71594,http://hl7.org/fhir/sid/icd-10,M18.9
71595,http://hl7.org/fhir/sid/icd-10,M16.9
71596,http://hl7.org/fhir/sid/icd-10,M17.9
71597,http://hl7.org/fhir/sid/icd-10,M19.90
71598,http://hl7.org/fhir/sid/icd-10,M19.90
71600,http://hl7.org/fhir/sid/icd-10,M12.10
71601,http://hl7.org/fhir/sid/icd-10,M12.119
71602,http://hl7.org/fhir/sid/icd-10,M12.129
71603,http://hl7.org/fhir/sid/icd-10,M12.139
71604,http://hl7.org/fhir/sid/icd-10,M12.149
71605,http://hl7.org/fhir/sid/icd-10,M12.159
71606,http://hl7.org/fhir/sid/icd-10,M12.169
71607,http://hl7.org/fhir/sid/icd-10,M12.179
71608,http://hl7.org/fhir/sid/icd-10,M12.18
71609,http://hl7.org/fhir/sid/icd-10,M12.19
71610,http://hl7.org/fhir/sid/icd-10,M12.50
71611,http://hl7.org/fhir/sid/icd-10,M12.519
71612,http://hl7.org/fhir/sid/icd-10,M12.529
71613,http://hl7.org/fhir/sid/icd-10,M12.539
71614,http://hl7.org/fhir/sid/icd-10,M12.549
71615,http://hl7.org/fhir/sid/icd-10,M12.559
71616,http://hl7.org/fhir/sid/icd-10,M12.569
71617,http://hl7.org/fhir/sid/icd-10,M12.579
71618,http://hl7.org/fhir/sid/icd-10,M12.58
71619,http://hl7.org/fhir/sid/icd-10,M12.59
71620,http://hl7.org/fhir/sid/icd-10,M13.80
71621,http://hl7.org/fhir/sid/icd-10,M13.819
71622,http://hl7.org/fhir/sid/icd-10,M13.829
71623,http://hl7.org/fhir/sid/icd-10,M13.839
71624,http://hl7.org/fhir/sid/icd-10,M13.849
71625,http://hl7.org/fhir/sid/icd-10,M13.859
71626,http://hl7.org/fhir/sid/icd-10,M13.869
71627,http://hl7.org/fhir/sid/icd-10,M13.879
71628,http://hl7.org/fhir/sid/icd-10,M13.88
71629,http://hl7.org/fhir/sid/icd-10,M13.89
71630,http://hl7.org/fhir/sid/icd-10,M13.80
71631,http://hl7.org/fhir/sid/icd-10,M13.819
71632,http://hl7.org/fhir/sid/icd-10,M13.829
71633,http://hl7.org/fhir/sid/icd-10,M13.839
71634,http://hl7.org/fhir/sid/icd-10,M13.849
71635,http://hl7.org/fhir/sid/icd-10,M13.859
71636,http://hl7.org/fhir/sid/icd-10,M13.869
71637,http://hl7.org/fhir/sid/icd-10,M13.879
71638,http://hl7.org/fhir/sid/icd-10,M13.88
71639,http://hl7.org/fhir/sid/icd-10,M13.89
71640,http://hl7.org/fhir/sid/icd-10,M12.80
71641,http://hl7.org/fhir/sid/icd-10,M12.819
71642,http://hl7.org/fhir/sid/icd-10,M12.829
71643,http://hl7.org/fhir/sid/icd-10,M12.839
71644,http://hl7.org/fhir/sid/icd-10,M12.849
71645,http://hl7.org/fhir/sid/icd-10,M12.859
71646,http://hl7.org/fhir/sid/icd-10,M12.869
71647,http://hl7.org/fhir/sid/icd-10,M12.879
71648,http://hl7.org/fhir/sid/icd-10,M12.88
71649,http://hl7.org/fhir/sid/icd-10,M12.89
71650,http://hl7.org/fhir/sid/icd-10,M13.0
71651,http://hl7.org/fhir/sid/icd-10,M13.0
71652,http://hl7.org/fhir/sid/icd-10,M13.0
71653,http://hl7.org/fhir/sid/icd-10,M13.0
71654,http://hl7.org/fhir/sid/icd-10,M13.0
71655,http://hl7.org/fhir/sid/icd-10,M13.0
71656,http://hl7.org/fhir/sid/icd-10,M13.0
71657,http://hl7.org/fhir/sid/icd-10,M13.0
71658,http://hl7.org/fhir/sid/icd-10,M13.0
71659,http://hl7.org/fhir/sid/icd-10,M13.0
71660,http://hl7.org/fhir/sid/icd-10,M13.10
71661,http://hl7.org/fhir/sid/icd-10,M13.119
71662,http://hl7.org/fhir/sid/icd-10,M13.129
71663,http://hl7.org/fhir/sid/icd-10,M13.139
71664,http://hl7.org/fhir/sid/icd-10,M13.149
71665,http://hl7.org/fhir/sid/icd-10,M13.159
71666,http://hl7.org/fhir/sid/icd-10,M13.169
71667,http://hl7.org/fhir/sid/icd-10,M13.179
71668,http://hl7.org/fhir/sid/icd-10,M13.10
71680,http://hl7.org/fhir/sid/icd-10,M12.80
71681,http://hl7.org/fhir/sid/icd-10,M12.819
71682,http://hl7.org/fhir/sid/icd-10,M12.829
71683,http://hl7.org/fhir/sid/icd-10,M12.839
71684,http://hl7.org/fhir/sid/icd-10,M12.849
71685,http://hl7.org/fhir/sid/icd-10,M12.859
71686,http://hl7.org/fhir/sid/icd-10,M12.869
71687,http://hl7.org/fhir/sid/icd-10,M12.879
71688,http://hl7.org/fhir/sid/icd-10,M12.88
71689,http://hl7.org/fhir/sid/icd-10,M12.89
71690,http://hl7.org/fhir/sid/icd-10,M12.9
71691,http://hl7.org/fhir/sid/icd-10,M12.9
71692,http://hl7.org/fhir/sid/icd-10,M12.9
71693,http://hl7.org/fhir/sid/icd-10,M12.9
71694,http://hl7.org/fhir/sid/icd-10,M12.9
71695,http://hl7.org/fhir/sid/icd-10,M12.9
71696,http://hl7.org/fhir/sid/icd-10,M12.9
71697,http://hl7.org/fhir/sid/icd-10,M12.9
71698,http://hl7.org/fhir/sid/icd-10,M12.9
71699,http://hl7.org/fhir/sid/icd-10,M12.9
7170,http://hl7.org/fhir/sid/icd-10,M23.205
7171,http://hl7.org/fhir/sid/icd-10,M23.219
7171,http://hl7.org/fhir/sid/icd-10,M23.319
7172,http://hl7.org/fhir/sid/icd-10,M23.229
7172,http://hl7.org/fhir/sid/icd-10,M23.329
7173,http://hl7.org/fhir/sid/icd-10,M23.239
7173,http://hl7.org/fhir/sid/icd-10,M23.305
7173,http://hl7.org/fhir/sid/icd-10,M23.339
71740,http://hl7.org/fhir/sid/icd-10,M23.269
71741,http://hl7.org/fhir/sid/icd-10,M23.202
71742,http://hl7.org/fhir/sid/icd-10,M23.249
71742,http://hl7.org/fhir/sid/icd-10,M23.349
71743,http://hl7.org/fhir/sid/icd-10,M23.259
71743,http://hl7.org/fhir/sid/icd-10,M23.359
71749,http://hl7.org/fhir/sid/icd-10,M23.369
7175,http://hl7.org/fhir/sid/icd-10,M23.009
7176,http://hl7.org/fhir/sid/icd-10,M23.40
7177,http://hl7.org/fhir/sid/icd-10,M22.40
71781,http://hl7.org/fhir/sid/icd-10,M23.50
71782,http://hl7.org/fhir/sid/icd-10,M23.50
71783,http://hl7.org/fhir/sid/icd-10,M23.50
71784,http://hl7.org/fhir/sid/icd-10,M23.50
71785,http://hl7.org/fhir/sid/icd-10,M23.50
71789,http://hl7.org/fhir/sid/icd-10,M23.8X9
7179,http://hl7.org/fhir/sid/icd-10,M23.90
71800,http://hl7.org/fhir/sid/icd-10,M24.10
71801,http://hl7.org/fhir/sid/icd-10,M24.119
71802,http://hl7.org/fhir/sid/icd-10,M24.129
71803,http://hl7.org/fhir/sid/icd-10,M24.139
71804,http://hl7.org/fhir/sid/icd-10,M24.149
71805,http://hl7.org/fhir/sid/icd-10,M24.159
71807,http://hl7.org/fhir/sid/icd-10,M24.173
71807,http://hl7.org/fhir/sid/icd-10,M24.176
71808,http://hl7.org/fhir/sid/icd-10,M24.10
71809,http://hl7.org/fhir/sid/icd-10,M24.10
71810,http://hl7.org/fhir/sid/icd-10,M24.00
71811,http://hl7.org/fhir/sid/icd-10,M24.019
71812,http://hl7.org/fhir/sid/icd-10,M24.029
71813,http://hl7.org/fhir/sid/icd-10,M24.039
71814,http://hl7.org/fhir/sid/icd-10,M24.049
71815,http://hl7.org/fhir/sid/icd-10,M24.059
71817,http://hl7.org/fhir/sid/icd-10,M24.073
71817,http://hl7.org/fhir/sid/icd-10,M24.076
71818,http://hl7.org/fhir/sid/icd-10,M24.08
71819,http://hl7.org/fhir/sid/icd-10,M24.00
71820,http://hl7.org/fhir/sid/icd-10,M24.30
71821,http://hl7.org/fhir/sid/icd-10,M24.319
71822,http://hl7.org/fhir/sid/icd-10,M24.329
71823,http://hl7.org/fhir/sid/icd-10,M24.339
71824,http://hl7.org/fhir/sid/icd-10,M24.349
71825,http://hl7.org/fhir/sid/icd-10,M24.359
71826,http://hl7.org/fhir/sid/icd-10,M24.369
71827,http://hl7.org/fhir/sid/icd-10,M24.373
71827,http://hl7.org/fhir/sid/icd-10,M24.376
71828,http://hl7.org/fhir/sid/icd-10,M24.30
71829,http://hl7.org/fhir/sid/icd-10,M24.30
71830,http://hl7.org/fhir/sid/icd-10,M24.40
71831,http://hl7.org/fhir/sid/icd-10,M24.419
71832,http://hl7.org/fhir/sid/icd-10,M24.429
71833,http://hl7.org/fhir/sid/icd-10,M24.439
71834,http://hl7.org/fhir/sid/icd-10,M24.443
71834,http://hl7.org/fhir/sid/icd-10,M24.446
71835,http://hl7.org/fhir/sid/icd-10,M24.459
71836,http://hl7.org/fhir/sid/icd-10,M24.469
71837,http://hl7.org/fhir/sid/icd-10,M24.473
71837,http://hl7.org/fhir/sid/icd-10,M24.476
71838,http://hl7.org/fhir/sid/icd-10,M43.4
71838,http://hl7.org/fhir/sid/icd-10,M43.5X9
71839,http://hl7.org/fhir/sid/icd-10,M43.5X9
71840,http://hl7.org/fhir/sid/icd-10,M24.50
71841,http://hl7.org/fhir/sid/icd-10,M24.519
71842,http://hl7.org/fhir/sid/icd-10,M24.529
71843,http://hl7.org/fhir/sid/icd-10,M24.539
71844,http://hl7.org/fhir/sid/icd-10,M24.549
71845,http://hl7.org/fhir/sid/icd-10,M24.559
71846,http://hl7.org/fhir/sid/icd-10,M24.569
71847,http://hl7.org/fhir/sid/icd-10,M24.573
71847,http://hl7.org/fhir/sid/icd-10,M24.576
71848,http://hl7.org/fhir/sid/icd-10,M24.50
71849,http://hl7.org/fhir/sid/icd-10,M24.50
71850,http://hl7.org/fhir/sid/icd-10,M24.60
71851,http://hl7.org/fhir/sid/icd-10,M24.619
71852,http://hl7.org/fhir/sid/icd-10,M24.629
71853,http://hl7.org/fhir/sid/icd-10,M24.639
71854,http://hl7.org/fhir/sid/icd-10,M24.649
71855,http://hl7.org/fhir/sid/icd-10,M24.659
71856,http://hl7.org/fhir/sid/icd-10,M24.669
71857,http://hl7.org/fhir/sid/icd-10,M24.673
71857,http://hl7.org/fhir/sid/icd-10,M24.676
71858,http://hl7.org/fhir/sid/icd-10,M24.60
71859,http://hl7.org/fhir/sid/icd-10,M24.60
71865,http://hl7.org/fhir/sid/icd-10,M24.7
71870,http://hl7.org/fhir/sid/icd-10,M24.80
71871,http://hl7.org/fhir/sid/icd-10,M24.819
71872,http://hl7.org/fhir/sid/icd-10,M24.829
71873,http://hl7.org/fhir/sid/icd-10,M24.839
71874,http://hl7.org/fhir/sid/icd-10,M24.849
71875,http://hl7.org/fhir/sid/icd-10,M24.859
71876,http://hl7.org/fhir/sid/icd-10,M24.80
71877,http://hl7.org/fhir/sid/icd-10,M24.873
71877,http://hl7.org/fhir/sid/icd-10,M24.876
71878,http://hl7.org/fhir/sid/icd-10,M24.80
71879,http://hl7.org/fhir/sid/icd-10,M24.80
71880,http://hl7.org/fhir/sid/icd-10,M24.80
71881,http://hl7.org/fhir/sid/icd-10,M24.819
71882,http://hl7.org/fhir/sid/icd-10,M24.829
71883,http://hl7.org/fhir/sid/icd-10,M24.839
71884,http://hl7.org/fhir/sid/icd-10,M24.849
71885,http://hl7.org/fhir/sid/icd-10,M24.859
71886,http://hl7.org/fhir/sid/icd-10,M23.50
71886,http://hl7.org/fhir/sid/icd-10,M23.8X9
71887,http://hl7.org/fhir/sid/icd-10,M24.873
71887,http://hl7.org/fhir/sid/icd-10,M24.876
71888,http://hl7.org/fhir/sid/icd-10,M24.80
71889,http://hl7.org/fhir/sid/icd-10,M24.80
71890,http://hl7.org/fhir/sid/icd-10,M24.9
71891,http://hl7.org/fhir/sid/icd-10,M24.9
71892,http://hl7.org/fhir/sid/icd-10,M24.9
71893,http://hl7.org/fhir/sid/icd-10,M24.9
71894,http://hl7.org/fhir/sid/icd-10,M24.9
71895,http://hl7.org/fhir/sid/icd-10,M24.9
71897,http://hl7.org/fhir/sid/icd-10,M24.9
71898,http://hl7.org/fhir/sid/icd-10,M24.9
71899,http://hl7.org/fhir/sid/icd-10,M24.9
71900,http://hl7.org/fhir/sid/icd-10,M25.40
71901,http://hl7.org/fhir/sid/icd-10,M25.419
71902,http://hl7.org/fhir/sid/icd-10,M25.429
71903,http://hl7.org/fhir/sid/icd-10,M25.439
71904,http://hl7.org/fhir/sid/icd-10,M25.449
71905,http://hl7.org/fhir/sid/icd-10,M25.459
71906,http://hl7.org/fhir/sid/icd-10,M25.469
71907,http://hl7.org/fhir/sid/icd-10,M25.473
71907,http://hl7.org/fhir/sid/icd-10,M25.476
71908,http://hl7.org/fhir/sid/icd-10,M25.48
71909,http://hl7.org/fhir/sid/icd-10,M25.40
71910,http://hl7.org/fhir/sid/icd-10,M25.00
71911,http://hl7.org/fhir/sid/icd-10,M25.019
71912,http://hl7.org/fhir/sid/icd-10,M25.029
71913,http://hl7.org/fhir/sid/icd-10,M25.039
71914,http://hl7.org/fhir/sid/icd-10,M25.049
71915,http://hl7.org/fhir/sid/icd-10,M25.059
71916,http://hl7.org/fhir/sid/icd-10,M25.069
71917,http://hl7.org/fhir/sid/icd-10,M25.073
71917,http://hl7.org/fhir/sid/icd-10,M25.076
71918,http://hl7.org/fhir/sid/icd-10,M25.08
71919,http://hl7.org/fhir/sid/icd-10,M25.00
71920,http://hl7.org/fhir/sid/icd-10,M12.20
71921,http://hl7.org/fhir/sid/icd-10,M12.219
71922,http://hl7.org/fhir/sid/icd-10,M12.229
71923,http://hl7.org/fhir/sid/icd-10,M12.239
71924,http://hl7.org/fhir/sid/icd-10,M12.249
71925,http://hl7.org/fhir/sid/icd-10,M12.259
71926,http://hl7.org/fhir/sid/icd-10,M12.269
71927,http://hl7.org/fhir/sid/icd-10,M12.279
